Material,Second Derivative
38-1483-03,4.489511356645484e-06
38-1483-03,-8.97835090648499e-06
38-1483-03,4.488839600100057e-06
38-1483-03,0.0
38-1483-03,4.488168044551714e-06
38-1483-03,-4.487832342123261e-06
38-1483-03,4.487496689910258e-06
38-1483-03,-8.97432217580288e-06
38-1483-03,8.97365107217109e-06
38-1483-03,-4.486490034451312e-06
38-1483-03,4.486154582987486e-06
38-1483-03,-4.485819181682813e-06
38-1483-03,0.0
38-1483-03,4.485148529505934e-06
38-1483-03,-4.48481142146088e-06
38-1483-03,4.484474370790244e-06
38-1483-03,-4.48413736407459e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.482127516527849e-06
38-1483-03,-4.481792717086838e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.480788618796912e-06
38-1483-03,-4.48045401934063e-06
38-1483-03,4.4801194698525335e-06
38-1483-03,-4.479784970321429e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.478441922587359e-06
38-1483-03,-4.478107673501711e-06
38-1483-03,-4.477773474305786e-06
38-1483-03,8.95487864997683e-06
38-1483-03,-4.477105225538433e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.4761032262812106e-06
38-1483-03,-4.475769326189194e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.474767924738226e-06
38-1483-03,0.0
38-1483-03,-4.474098731064175e-06
38-1483-03,0.0
38-1483-03,-4.473427883108617e-06
38-1483-03,4.473094382023079e-06
38-1483-03,4.472760930659895e-06
38-1483-03,0.0
38-1483-03,-4.472094177056116e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.470428162409944e-06
38-1483-03,-4.470095108425588e-06
38-1483-03,8.93952420812727e-06
38-1483-03,-1.3408287447938986e-05
38-1483-03,4.4690962441625825e-06
38-1483-03,0.0
38-1483-03,4.468426902061096e-06
38-1483-03,-8.936184605727127e-06
38-1483-03,4.467759596825804e-06
38-1483-03,4.4674269403327074e-06
38-1483-03,-4.467094333373209e-06
38-1483-03,-4.466761775936244e-06
38-1483-03,8.932858536021513e-06
38-1483-03,0.0
38-1483-03,-4.465764400649987e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,-4.464653051588132e-06
38-1483-03,8.928859490585953e-06
38-1483-03,-4.464097584458944e-06
38-1483-03,0.0
38-1483-03,4.463433411048656e-06
38-1483-03,0.0
38-1483-03,9.909338761197891e-19
38-1483-03,-8.924875042825525e-06
38-1483-03,8.92421131390192e-06
38-1483-03,-4.4617738418459645e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.460443400723987e-06
38-1483-03,9.903433634642417e-19
38-1483-03,-4.459778484289777e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,-4.458784224792187e-06
38-1483-03,8.916905806935275e-06
38-1483-03,-4.45812163137878e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.456797035159849e-06
38-1483-03,-1.7825864036340617e-05
38-1483-03,1.336840509654057e-05
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.454806125500486e-06
38-1483-03,-4.454475395095886e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.453483498463557e-06
38-1483-03,-9.8879859065293e-19
38-1483-03,-4.452822479414778e-06
38-1483-03,-4.4524920434704355e-06
38-1483-03,4.452161656564568e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.450840599107579e-06
38-1483-03,-4.450510457230416e-06
38-1483-03,4.450178535748968e-06
38-1483-03,-4.449846663772609e-06
38-1483-03,8.899029682581512e-06
38-1483-03,-1.334755468816143e-05
38-1483-03,8.897709999492626e-06
38-1483-03,-8.897050304713774e-06
38-1483-03,4.448195353874982e-06
38-1483-03,0.0
38-1483-03,4.44753590359023e-06
38-1483-03,-4.44720625176564e-06
38-1483-03,0.0
38-1483-03,4.44654709469671e-06
38-1483-03,-4.446217589431631e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.443577525510487e-06
38-1483-03,-4.443248460193854e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.44226155660181e-06
38-1483-03,-4.441932686154998e-06
38-1483-03,4.441603864399581e-06
38-1483-03,-4.441275091322773e-06
38-1483-03,0.0
38-1483-03,-4.440617691164711e-06
38-1483-03,8.880578128123697e-06
38-1483-03,-4.439960485595364e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.438641200544245e-06
38-1483-03,-4.43831286590512e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.437000012956536e-06
38-1483-03,-4.436671921067015e-06
38-1483-03,0.0
38-1483-03,-4.436015882830057e-06
38-1483-03,8.8713758729222e-06
38-1483-03,-8.870720077154968e-06
38-1483-03,8.870064378336912e-06
38-1483-03,-4.434704388223269e-06
38-1483-03,0.0
38-1483-03,4.434045307544473e-06
38-1483-03,-4.4337158373876634e-06
38-1483-03,8.866776461989209e-06
38-1483-03,-8.866121346022043e-06
38-1483-03,0.0
38-1483-03,4.432405702231333e-06
38-1483-03,-4.4320782894132875e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.429131937959533e-06
38-1483-03,-8.857606408163112e-06
38-1483-03,8.85694902492127e-06
38-1483-03,-4.428147680141652e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.427167472573972e-06
38-1483-03,-4.4268408331449255e-06
38-1483-03,4.4265142419107e-06
38-1483-03,-4.426187698862593e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.424882008309302e-06
38-1483-03,-4.424555706026997e-06
38-1483-03,0.0
38-1483-03,4.42390143876684e-06
38-1483-03,-4.423573474303049e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.422593491083905e-06
38-1483-03,-8.844535052448567e-06
38-1483-03,8.843883218822495e-06
38-1483-03,-4.421615740634175e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.420638422411584e-06
38-1483-03,-4.420312745672207e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.41802895116749e-06
38-1483-03,-9.809272635917338e-19
38-1483-03,-8.834756828618175e-06
38-1483-03,4.4170532177167725e-06
38-1483-03,4.41672806900129e-06
38-1483-03,-8.832805936304131e-06
38-1483-03,8.832155830317062e-06
38-1483-03,-4.415752910010119e-06
38-1483-03,0.0
38-1483-03,4.415103043207399e-06
38-1483-03,-4.414778181530993e-06
38-1483-03,4.414453367656498e-06
38-1483-03,9.801334414251812e-19
38-1483-03,-8.82760776655384e-06
38-1483-03,4.413477414207101e-06
38-1483-03,4.413150999920553e-06
38-1483-03,-4.412824627421666e-06
38-1483-03,0.0
38-1483-03,4.41217562217915e-06
38-1483-03,-4.411851191141246e-06
38-1483-03,0.0
38-1483-03,4.4112024721795175e-06
38-1483-03,-4.410878184233672e-06
38-1483-03,-4.410553943964141e-06
38-1483-03,4.410229751360414e-06
38-1483-03,4.409905606411979e-06
38-1483-03,-9.791237840745728e-19
38-1483-03,-8.818514918875966e-06
38-1483-03,8.817866914784793e-06
38-1483-03,-4.4086095029600945e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.406985071338564e-06
38-1483-03,-9.784753903018107e-19
38-1483-03,-8.812675565020052e-06
38-1483-03,8.812028418790682e-06
38-1483-03,-4.405690683799423e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.404720392020608e-06
38-1483-03,-4.4043970563951265e-06
38-1483-03,0.0
38-1483-03,-4.403750527533108e-06
38-1483-03,1.7613709337101703e-05
38-1483-03,-8.806204809640073e-06
38-1483-03,-8.80555503370315e-06
38-1483-03,4.402452676825017e-06
38-1483-03,4.402129674032231e-06
38-1483-03,-4.40180671863264e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.4008381366897336e-06
38-1483-03,-4.400515370758654e-06
38-1483-03,0.0
38-1483-03,4.399869980908333e-06
38-1483-03,-4.399547356969241e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.397609041659414e-06
38-1483-03,-4.397284963824615e-06
38-1483-03,0.0
38-1483-03,4.396640521115144e-06
38-1483-03,-1.3188955111771817e-05
38-1483-03,8.791992534543306e-06
38-1483-03,4.3956742111484026e-06
38-1483-03,-9.759642432459023e-19
38-1483-03,-4.395030240444589e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.394064638097418e-06
38-1483-03,-8.787485729856448e-06
38-1483-03,4.393421138881864e-06
38-1483-03,0.0
38-1483-03,4.392776046407078e-06
38-1483-03,-9.753204200892167e-19
38-1483-03,-4.392129368588902e-06
38-1483-03,4.3918078787837825e-06
38-1483-03,-4.391486436038293e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.390522390061165e-06
38-1483-03,-8.780402270909595e-06
38-1483-03,4.3898799278574004e-06
38-1483-03,4.389558767258657e-06
38-1483-03,-1.316771296094574e-05
38-1483-03,1.7555666348065475e-05
38-1483-03,-4.388595567351227e-06
38-1483-03,-8.776549189289923e-06
38-1483-03,8.775907337769669e-06
38-1483-03,-4.387631018940657e-06
38-1483-03,4.3873084100253035e-06
38-1483-03,-8.773971697096613e-06
38-1483-03,8.773330222504432e-06
38-1483-03,-4.3863444208516014e-06
38-1483-03,4.3860237773371515e-06
38-1483-03,-4.3857031806966375e-06
38-1483-03,0.0
38-1483-03,4.385062127998252e-06
38-1483-03,-8.769483343841619e-06
38-1483-03,8.768842525354362e-06
38-1483-03,9.734659523491693e-19
38-1483-03,-4.383780584651279e-06
38-1483-03,-4.38346031584751e-06
38-1483-03,8.766280187673014e-06
38-1483-03,-9.731815172847665e-19
38-1483-03,-4.382498016769429e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.381214433210447e-06
38-1483-03,-4.380894539237352e-06
38-1483-03,-4.380574691974904e-06
38-1483-03,8.760509782825752e-06
38-1483-03,-4.379935137541038e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.378337068175991e-06
38-1483-03,-4.3780175942306915e-06
38-1483-03,0.0
38-1483-03,-4.377377016946564e-06
38-1483-03,1.3131167742316011e-05
38-1483-03,-8.753469729509625e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.374182246628511e-06
38-1483-03,-4.37386337870284e-06
38-1483-03,4.373544557264241e-06
38-1483-03,-4.37322578230061e-06
38-1483-03,8.745814107604538e-06
38-1483-03,-1.3117765115280582e-05
38-1483-03,8.744535942103767e-06
38-1483-03,-9.70767381434965e-19
38-1483-03,-4.371627310476867e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.36939881577194e-06
38-1483-03,-4.369080644842014e-06
38-1483-03,0.0
38-1483-03,4.368444441972395e-06
38-1483-03,9.69918902974135e-19
38-1483-03,-4.367808424358865e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.366213610925576e-06
38-1483-03,-4.365895903690265e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.363355909332449e-06
38-1483-03,-4.363038617826853e-06
38-1483-03,-4.362721372463072e-06
38-1483-03,4.36240417323104e-06
38-1483-03,4.362085263220913e-06
38-1483-03,-9.685066970264615e-19
38-1483-03,-4.361447583061181e-06
38-1483-03,4.361130569022488e-06
38-1483-03,-4.360813601064131e-06
38-1483-03,0.0
38-1483-03,4.3601798033501786e-06
38-1483-03,-8.719725947150931e-06
38-1483-03,8.719092379683776e-06
38-1483-03,9.679433814779623e-19
38-1483-03,-9.678730617986801e-19
38-1483-03,-4.358596114787623e-06
38-1483-03,-4.358279515118261e-06
38-1483-03,4.357962961439886e-06
38-1483-03,0.0
38-1483-03,4.35732999201602e-06
38-1483-03,-4.357011823435154e-06
38-1483-03,4.3566937013166676e-06
38-1483-03,-4.356375631974455e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.35542693818447e-06
38-1483-03,-4.355110798736277e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.35416265569718e-06
38-1483-03,-8.70769339950407e-06
38-1483-03,8.707061579315375e-06
38-1483-03,-4.353214925404159e-06
38-1483-03,0.0
38-1483-03,4.352583334378683e-06
38-1483-03,-4.352267607587758e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.351315463583545e-06
38-1483-03,-8.701999841392524e-06
38-1483-03,8.701368847139794e-06
38-1483-03,-9.65975959708933e-19
38-1483-03,-4.350053566559139e-06
38-1483-03,0.0
38-1483-03,4.349422892474576e-06
38-1483-03,-9.656958841482012e-19
38-1483-03,-8.697584802465584e-06
38-1483-03,8.696954448308607e-06
38-1483-03,-1.304448627827251e-05
38-1483-03,1.739138802812792e-05
38-1483-03,-8.695063933935607e-06
38-1483-03,-4.3472169725547285e-06
38-1483-03,8.693800558189435e-06
38-1483-03,9.651354466891843e-19
38-1483-03,-4.346267036878316e-06
38-1483-03,-4.34595222572994e-06
38-1483-03,8.691274920366803e-06
38-1483-03,-4.345322740228793e-06
38-1483-03,-4.3450080658562095e-06
38-1483-03,8.689386874111496e-06
38-1483-03,-4.34437885381751e-06
38-1483-03,4.3440643161306356e-06
38-1483-03,9.645062135605093e-19
38-1483-03,-8.686870754754382e-06
38-1483-03,4.343120976288913e-06
38-1483-03,4.342806620713407e-06
38-1483-03,-4.342492310640789e-06
38-1483-03,0.0
38-1483-03,4.341862086316617e-06
38-1483-03,-4.341546172551462e-06
38-1483-03,4.341230311037771e-06
38-1483-03,-8.68183245817183e-06
38-1483-03,8.681204385155105e-06
38-1483-03,-4.340288201502821e-06
38-1483-03,0.0
38-1483-03,4.339660355613858e-06
38-1483-03,-4.3393465007808795e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.33715078743768e-06
38-1483-03,-4.336835565133007e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.335891890142995e-06
38-1483-03,-4.335578580142917e-06
38-1483-03,4.335265315419867e-06
38-1483-03,-4.334952095962106e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.333386677322854e-06
38-1483-03,-4.333073729256684e-06
38-1483-03,0.0
38-1483-03,4.332447968708425e-06
38-1483-03,-4.332135156205798e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.331191799609716e-06
38-1483-03,9.616483539412357e-19
38-1483-03,-4.33056658246169e-06
38-1483-03,4.330254041569962e-06
38-1483-03,9.61440159883227e-19
38-1483-03,-8.659258190216007e-06
38-1483-03,4.3293166895163226e-06
38-1483-03,-4.329004329003853e-06
38-1483-03,8.657384027125518e-06
38-1483-03,-4.328379743182325e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.326503609918281e-06
38-1483-03,-9.606071345751997e-19
38-1483-03,-4.32587802382251e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.324007510916837e-06
38-1483-03,-8.64739183204648e-06
38-1483-03,1.2970153098102419e-05
38-1483-03,-8.646145721880619e-06
38-1483-03,0.0
38-1483-03,4.322449985399968e-06
38-1483-03,-9.597075611840054e-19
38-1483-03,-4.3218255709293206e-06
38-1483-03,4.321512566045025e-06
38-1483-03,-9.594990594262229e-19
38-1483-03,-4.320888416138411e-06
38-1483-03,-4.320577270600418e-06
38-1483-03,8.640532339740288e-06
38-1483-03,-8.639910227875818e-06
38-1483-03,8.639288205588075e-06
38-1483-03,-8.638666272857714e-06
38-1483-03,4.319022214832699e-06
38-1483-03,0.0
38-1483-03,4.3184005059087804e-06
38-1483-03,9.588085255889766e-19
38-1483-03,-8.63555795189187e-06
38-1483-03,4.317468278049931e-06
38-1483-03,8.634315249729014e-06
38-1483-03,-8.633690591468924e-06
38-1483-03,0.0
38-1483-03,-4.316220779238802e-06
38-1483-03,4.3159103055431e-06
38-1483-03,4.315599876510073e-06
38-1483-03,-4.3152894921300835e-06
38-1483-03,0.0
38-1483-03,-4.314668857290687e-06
38-1483-03,8.628717213624041e-06
38-1483-03,-4.314048400947874e-06
38-1483-03,4.313738239689581e-06
38-1483-03,-9.57773443449633e-19
38-1483-03,-4.313219687662035e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,-4.31249289516748e-06
38-1483-03,8.62436591505606e-06
38-1483-03,9.574281510796009e-19
38-1483-03,-9.573593508796335e-19
38-1483-03,-4.311253411853621e-06
38-1483-03,4.310941936402056e-06
38-1483-03,-8.621261024293015e-06
38-1483-03,1.2930957380067835e-05
38-1483-03,-1.2930028504247372e-05
38-1483-03,8.619399841244071e-06
38-1483-03,9.568768853494503e-19
38-1483-03,-8.61816178487398e-06
38-1483-03,4.3087714450252626e-06
38-1483-03,0.0
38-1483-03,4.308152683516478e-06
38-1483-03,-4.307843369400276e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.306915693488682e-06
38-1483-03,-8.613213113931835e-06
38-1483-03,4.306297464817613e-06
38-1483-03,4.305986705033051e-06
38-1483-03,-4.305675990096609e-06
38-1483-03,4.30536532617826e-06
38-1483-03,-4.30505641216819e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,8.60825987211742e-06
38-1483-03,-1.2911463597893441e-05
38-1483-03,4.3035125068254935e-06
38-1483-03,-4.303203858630788e-06
38-1483-03,8.605790509412798e-06
38-1483-03,-4.302586695041848e-06
38-1483-03,0.0
38-1483-03,4.301969708455133e-06
38-1483-03,-4.301661281512982e-06
38-1483-03,0.0
38-1483-03,4.3010428522113195e-06
38-1483-03,-4.300732850324817e-06
38-1483-03,-8.600845786245903e-06
38-1483-03,8.600229375857667e-06
38-1483-03,4.299806526909284e-06
38-1483-03,-8.598996820107702e-06
38-1483-03,4.299190337353519e-06
38-1483-03,0.0
38-1483-03,4.2985743243801935e-06
38-1483-03,-4.298266384088227e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.297342827876374e-06
38-1483-03,-8.594070127992302e-06
38-1483-03,1.2890182032586484e-05
38-1483-03,-8.59283933692892e-06
38-1483-03,0.0
38-1483-03,4.295800844507292e-06
38-1483-03,-4.295491505522607e-06
38-1483-03,4.295184006749967e-06
38-1483-03,-4.294876551998683e-06
38-1483-03,4.2945691412593e-06
38-1483-03,9.535176591690121e-19
38-1483-03,-1.2881863355351545e-05
38-1483-03,8.587294346054279e-06
38-1483-03,4.2933399382451846e-06
38-1483-03,-4.293032747429339e-06
38-1483-03,0.0
38-1483-03,4.292418497657755e-06
38-1483-03,-4.292111438682197e-06
38-1483-03,-4.2918044236345435e-06
38-1483-03,8.58299490501073e-06
38-1483-03,-8.58237765006145e-06
38-1483-03,4.2908802419434216e-06
38-1483-03,0.0
38-1483-03,8.58052981682629e-06
38-1483-03,-8.579916314928237e-06
38-1483-03,4.289651450377392e-06
38-1483-03,-4.289344787142603e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,8.57623714507815e-06
38-1483-03,-8.575624256850704e-06
38-1483-03,0.0
38-1483-03,-4.287199371577079e-06
38-1483-03,4.2868930588232826e-06
38-1483-03,4.28658678983736e-06
38-1483-03,-8.57255773648807e-06
38-1483-03,4.285970990885857e-06
38-1483-03,4.2856631638755955e-06
38-1483-03,-9.515404177024585e-19
38-1483-03,-4.285051021030773e-06
38-1483-03,-4.284745015180737e-06
38-1483-03,8.56887810606563e-06
38-1483-03,-4.2841331345776455e-06
38-1483-03,4.283827259805869e-06
38-1483-03,-4.283521428708132e-06
38-1483-03,-4.283215641275078e-06
38-1483-03,8.565819794994718e-06
38-1483-03,-4.282604197365626e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.281687358753858e-06
38-1483-03,-4.281380146732111e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.280460448559252e-06
38-1483-03,-4.2801550979824085e-06
38-1483-03,4.279849790968335e-06
38-1483-03,-9.502497738690011e-19
38-1483-03,9.501820014325952e-19
38-1483-03,-1.2836802393602007e-05
38-1483-03,1.7114515993358327e-05
38-1483-03,-8.556647817987787e-06
38-1483-03,0.0
38-1483-03,-8.555427721622018e-06
38-1483-03,1.283222670586514e-05
38-1483-03,4.2771039865779e-06
38-1483-03,-8.553598229336744e-06
38-1483-03,-4.276492597589699e-06
38-1483-03,4.276186130539607e-06
38-1483-03,0.0
38-1483-03,4.2755750039106115e-06
38-1483-03,-4.2752703499265595e-06
38-1483-03,0.0
38-1483-03,-4.274661172187711e-06
38-1483-03,8.548713296828721e-06
38-1483-03,9.49030225078417e-19
38-1483-03,-9.489626264822321e-19
38-1483-03,-4.273443337367326e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,-8.544452392525713e-06
38-1483-03,2.1359610096551485e-05
38-1483-03,-1.7086464803555805e-05
38-1483-03,1.2813931278750356e-05
38-1483-03,-8.542009402930065e-06
38-1483-03,0.0
38-1483-03,-4.270396738646295e-06
38-1483-03,8.540185644277211e-06
38-1483-03,-4.269788948886227e-06
38-1483-03,4.269485118880875e-06
38-1483-03,-9.479486822418933e-19
38-1483-03,-4.268877588568637e-06
38-1483-03,8.53714777649133e-06
38-1483-03,-1.2804810693393694e-05
38-1483-03,1.2803899851650708e-05
38-1483-03,-1.7070652185973847e-05
38-1483-03,1.2802078556853653e-05
38-1483-03,-4.267056034581118e-06
38-1483-03,-8.533501836998414e-06
38-1483-03,1.706578335992347e-05
38-1483-03,-8.532281610172944e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,4.26523100128606e-06
38-1483-03,-4.2649278195801556e-06
38-1483-03,4.264624680971843e-06
38-1483-03,-4.2643215854538265e-06
38-1483-03,4.2640185330169216e-06
38-1483-03,-4.2637155236500495e-06
38-1483-03,0.0
38-1483-03,-4.26310963409252e-06
38-1483-03,1.2788420261649574e-05
38-1483-03,-1.2787511750124398e-05
38-1483-03,4.262201122558172e-06
38-1483-03,0.0
38-1483-03,4.2615923155860445e-06
38-1483-03,-8.52257594857952e-06
38-1483-03,8.52197070572476e-06
38-1483-03,-4.260682774414131e-06
38-1483-03,8.520760477872659e-06
38-1483-03,-4.2600777464184026e-06
38-1483-03,-8.519550593707135e-06
38-1483-03,4.259472890230311e-06
38-1483-03,-4.259170526539487e-06
38-1483-03,8.517736411547693e-06
38-1483-03,-4.258565927923303e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,8.51349629669297e-06
38-1483-03,-8.512892342714354e-06
38-1483-03,0.0
38-1483-03,0.0
38-1483-03,8.51108099480863e-06
38-1483-03,-4.25523869172753e-06
38-1483-03,-8.509873857715267e-06
38-1483-03,4.254635208783155e-06
38-1483-03,-4.2543318603219835e-06
38-1483-03,8.508057122294827e-06
38-1483-03,-4.253725299183883e-06
38-1483-03,4.253423750914536e-06
38-1483-03,-4.253122245394968e-06
38-1483-03,0.0
38-1483-03,-4.252519362571637e-06
38-1483-03,9.44182062589777e-19
38-1483-03,8.503833301282394e-06
38-1483-03,9.44048252624485e-19
38-1483-03,-9.43981361863544e-19
38-1483-03,-1.2753038709042871e-05
